,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
105693,S8QuFxCxkoxQgNmbKDCJqw,Cineplex Cinemas Winston Churchill,2081 Winston Park Drive,Oakville,ON,L6H 6P5,43.5101342,-79.6695938,3.5,23,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
106004,P76JDkYzSswHkC3FBnOxew,AMC Kennedy Commons 20,33 William Kitchen Road,Scarborough,ON,M1P 5B7,43.7731838,-79.281541,4.5,9,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
106028,nQNjtPpAHw0A8FZj1hPajQ,Orpheum Theater,216 State St,Madison,WI,53703,43.074953,-89.3886553,3.5,69,1,"{'WiFi': ""u'no'"", 'NoiseLevel': ""'loud'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True'}","Event Planning & Services, Restaurants, Venues & Event Spaces, Arts & Entertainment, Nightlife, Cinema, Performing Arts, Music Venues","{'Monday': '12:0-15:0', 'Tuesday': '12:0-15:0', 'Wednesday': '12:0-15:0', 'Thursday': '12:0-15:0', 'Friday': '10:0-15:0', 'Saturday': '12:0-15:0'}"
106773,IArnr62Nug-SgYEjSFn_DA,The Hazelton Hotel,118 Yorkville Avenue,Toronto,ON,M5R 1C2,43.6708347,-79.3937136,4.5,26,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'dressy'"", 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'WiFi': ""u'free'"", 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'RestaurantsPriceRange2': '4', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Hotels, Restaurants, Hotels & Travel, Cinema, American (Traditional), Arts & Entertainment, Event Planning & Services","{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}"
108103,ECPrc5dUG4Ya26sTKTl_cQ,Imagine Cinemas Promenade,"1 Promenade Circle, Lower Level",Thornhill,ON,L4J 4P8,43.8077256,-79.452203,4.0,21,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
108303,UVDZbVVAo-m-15lfKHj88w,Emerald Skies Production,"2040 S Longmore, Ste 8",Mesa,AZ,85202,33.3771381,-111.86903649999999,5.0,4,1,{'BusinessAcceptsCreditCards': 'True'},"Event Planning & Services, Cinema, Videographers, Arts & Entertainment, Photographers","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-23:45'}"
108662,nbSyA7zXxpCrwfZZKAXWFg,Cineplex Odeon Westhills Cinemas,165 Stewart Green SW,Calgary,AB,T3H 3C8,51.0161969,-114.1694346237,3.5,16,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Arts & Entertainment, Shopping, Shopping Centers, Cinema",
108718,RemaGokjnHrNVoOtW83oOA,Scullery,"150 Las Vegas Blvd N, Ste 190",Las Vegas,NV,89101,36.1701490234,-115.1390696686,3.5,19,0,"{'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""'full_bar'"", 'Smoking': ""u'outdoor'"", 'HappyHour': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'CoatCheck': 'False', 'NoiseLevel': ""u'very_loud'"", 'GoodForDancing': 'False'}","Bars, Nightlife, Cocktail Bars, Music Venues, Arts & Entertainment, Cinema","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0'}"
108985,tGX2FQJnPlWSCbkzM-x7_w,Hilldale,726 N Midvale Blvd,Madison,WI,53705,43.0741778,-89.4524858,3.0,29,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","Italian, Restaurants, Cinema, Shopping, Shopping Centers, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}"
109068,vHyHNIhS1fVRplpA-Z9afQ,Movies & Candy,"10895 S Eastern St, Ste 160",Henderson,NV,89052,35.9936882,-115.1016894,4.5,68,1,{'GoodForKids': 'True'},"Music & DVDs, Books, Mags, Music & Video, Cinema, Shopping, Arts & Entertainment","{'Monday': '15:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-19:0'}"
109614,mnGV1Ln114T8EfO2QRW1eg,UltraStar Cinema,13649 N Litchfield Rd,Surprise,AZ,85379,33.6080185,-112.3553582,3.5,39,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
109907,vDhifJNAtVFGjqJM5hFQkg,Texas Station Gambling Hall & Hotel,2101 Texas Star Ln,North Las Vegas,NV,89032,36.1975731694,-115.192618534,2.5,253,1,"{'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'very_loud'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'""}","Arts & Entertainment, Cinema, Casinos, Hotels & Travel, Restaurants, Event Planning & Services, Seafood, Italian, Hotels, Buffets","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
111607,z1EHxFNZEy2IMayYxUHdKg,Cinematheque Ontario,317 Dundas St W,Toronto,ON,M5T 1G4,43.6535364,-79.3924847,4.5,3,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
111785,ImU8asw-7e_9sZoDc2lzXA,AMC Rainbow Promenade 10,2321 N Rainbow Blvd,Las Vegas,NV,89108,36.2026616,-115.2436227,3.0,58,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
112021,fZioXnBVf-KAsCFX-P2whg,Regal Cinemas Aliante 16 & IMAX,7300 Aliante Pkwy,North Las Vegas,NV,89084,36.292847,-115.17885,3.5,131,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
112237,Bn2EwVbG_z3KPVka6wOg6w,Ballantyne Village Theatre,14815 John J Delaney Dr,Charlotte,NC,28277,35.0535554,-80.8516981,4.5,47,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
112450,o9HFAyCFLK2j9yoaj65oQw,Théâtre Denise-Pelletier,"4353, rue Sainte-Catherine Est",Montréal,QC,H1V 1Y2,45.5514003,-73.533904,4.0,4,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment, Performing Arts",
112889,PkFUmsDwz05H-PgQFvyl3Q,Toronto Symphony Orchestra,"145 Wellington Street W, 5th Floor",Toronto,ON,M5J 1H8,43.6459831,-79.3850355,4.5,24,1,{'GoodForKids': 'True'},"Performing Arts, Cinema, Arts & Entertainment","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
113125,K2cDxVOMYKBv0wRPtT9ERg,Mark's Video,"1263 E Silverado Ranch Blvd, Ste 105",Las Vegas,NV,89183,36.012764,-115.136056,3.5,7,0,{'GoodForKids': 'True'},"Shopping, Books, Mags, Music & Video, Cinema, Arts & Entertainment, Videos & Video Game Rental",
113791,9dd-dLxZs8o0R27qDkKTUw,The Royale,108 W Main St,Mesa,AZ,85201,33.4154125,-111.8344903,4.5,17,0,{'GoodForKids': 'True'},"Arts & Entertainment, Arcades, Books, Mags, Music & Video, Shopping, Cinema","{'Tuesday': '18:0-23:0', 'Wednesday': '18:0-23:0', 'Thursday': '18:0-23:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-2:0', 'Sunday': '15:0-20:0'}"
113963,jFOvaEZfWNzVLbARpAmWvg,Théâtre du Nouveau Monde,84 rue Sainte-Catherine O,Montréal,QC,H2X 1Z6,45.5090344,-73.5644795,4.0,6,1,{'GoodForKids': 'True'},"Performing Arts, Cinema, Arts & Entertainment, Ticket Sales","{'Monday': '10:0-15:30', 'Tuesday': '10:0-15:30', 'Wednesday': '10:0-15:30', 'Thursday': '10:0-15:30'}"
114172,1jt4SuIHAtXD9aPnPqZ3BQ,The Art Theater,126 W Church,Champaign,IL,61820,40.118535,-88.244666,5.0,36,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
114337,SMDMyqFt6Ja9QiRSjRIwQA,Landmark Cinemas,75 Consumers Drive,Whitby,ON,L1N 9S2,43.8692626546,-78.9140369791,4.0,17,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
114904,Pko2oPDpBw56iLKvGCg-fA,North York Drive In Theatre,893 Mount Albert Rd,East Gwillimbury,ON,L9N,44.1015239,-79.4599726,5.0,4,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
114967,I_qSZPt7ndI0v0jBdOG_ug,Digiplex Surprise,13649 N Litchfield Rd,Surprise,AZ,85379,33.6077683343,-112.3556375178,2.5,37,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment, Nightlife","{'Monday': '9:30-20:30', 'Tuesday': '9:30-20:30', 'Wednesday': '9:30-20:30', 'Thursday': '9:30-20:30', 'Friday': '9:30-23:0', 'Saturday': '9:30-23:0', 'Sunday': '9:30-20:30'}"
115512,Gth0McldFHqmVW0gMTSMoQ,Cinemark-Rave Pittsburgh 11,9700 McKnight Rd,Pittsburgh,PA,15237,40.586878,-80.035657,2.5,3,0,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
115660,BSWC7dWO6M7yzro0RxCEow,The Cinematheque,821 University Ave,Madison,WI,53706,43.0726995,-89.39986,5.0,4,1,{'GoodForKids': 'False'},"Arts & Entertainment, Cinema",
115919,WVCxhOIunWXU5_aaxxCONw,Théâtre Outremont,1248 Avenue Bernard O,Outremont,QC,H2V 1V6,45.51996,-73.608556,5.0,5,1,"{'HasTV': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'Smoking': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'WheelchairAccessible': 'True'}","Arts & Entertainment, Music Venues, Performing Arts, Cinema, Nightlife","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '10:0-16:0'}"
116024,bcMBCXs6SnAIbELPolIRpA,Regal Cinemas Great Northern Mall 10 & RPX,450 Great Northern Mall,North Olmsted,OH,44070,41.4167289143,-81.9058504868,3.5,15,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
116442,-3SjhBm5C1ZYoG5hNUvHzQ,AMC Westwood Town Center Cinema,21653 Center Ridge Rd,Rocky River,OH,44116,41.458478,-81.8586749,3.0,8,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
116564,imhibWA4C4M7drQSeZZU9g,TIFF Bell Lightbox,350 King Street W,Toronto,ON,M5V 3X5,43.6466224,-79.3903325,4.0,74,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
117035,AmbpF0bBBfQnXjhstS4DDg,Hot Docs Canadian International Documentary Festival,"110 Spadina Avenue, Suite 333",Toronto,ON,M5V 2K4,43.6468553,-79.3959825,5.0,6,1,{'GoodForKids': 'True'},"Arts & Entertainment, Festivals, Cinema",
117205,TCkmgOfreqwSZMTlTGRQhg,Cinemark At Valley View & XD,6001 Canal Rd,Valley View,OH,44125,41.3992568943,-81.6238215678,4.0,108,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Cinema",
117275,LaRDgOcsS0A4CvfwKkX3lw,MovieScoop Waterworks Cinemas,930 Freeport Rd,Pittsburgh,PA,15238,40.4884034,-79.8897281,3.5,41,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '10:45-0:0', 'Tuesday': '10:45-0:0', 'Wednesday': '10:45-0:0', 'Thursday': '10:45-0:0', 'Friday': '10:45-0:0', 'Saturday': '10:45-0:0', 'Sunday': '10:45-0:0'}"
118738,gw9nyFT7GK2XoSn9ixd0dA,AMC Classic Solon 16,6185 Enterprise Pkwy,Solon,OH,44139,41.3922873199,-81.4633176016,2.5,13,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
118926,yYs4vLbVc-Nd6VKz8VQ5xg,Amherst Cinema,260 Church St,Amherst,OH,44001,41.3976979,-82.2256025,4.0,10,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
120054,CSIM0SBWF8kITsfvEWE-Hw,Casablanca Video,2101 33 Avenue SW,Calgary,AB,T2T 1Z7,51.0239775,-114.1097627,4.5,9,0,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Television Service Providers, Home Services, Music & DVDs, Books, Mags, Music & Video, Shopping, Arts & Entertainment, Videos & Video Game Rental, Cinema","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-22:0'}"
120866,K0XC6XMa7wKqQ2dzwkeQZw,Virginia Theatre,203 W Park Ave,Champaign,IL,61820,40.1170182,-88.2455847,4.5,11,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Entertainment, Venues & Event Spaces, Performing Arts, Nightlife, Event Planning & Services, Music Venues, Cinema","{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Wednesday': '10:0-17:30', 'Thursday': '10:0-17:30', 'Friday': '10:0-17:30'}"
120988,uOzNKYArLlr6hzi2eZKLTA,Oaks Theater,310 Allegheny River Blvd,Oakmont,PA,15139,40.515656,-79.8428419,4.5,9,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Smoking': ""u'outdoor'"", 'HasTV': 'False', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True'}","Comedy Clubs, Nightlife, Performing Arts, Cinema, Arts & Entertainment",
121182,gxqDIGyYc20o_Cm0P2c_Pg,Rainbow Company Youth Theatre,800 Brush St,Las Vegas,NV,89101,36.1622481,-115.2110354,5.0,3,1,{'GoodForKids': 'True'},"Education, Cinema, Arts & Entertainment",
121672,t8BmwzTWBRy3c6rMVbF76A,Canadian Opera Company,145 Queen Street W,Toronto,ON,M5H 4G1,43.6507333896,-79.3859803843,4.0,12,1,{'GoodForKids': 'False'},"Performing Arts, Cinema, Arts & Entertainment, Opera & Ballet","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}"
122536,ghVdaCk4RdEivceRveKvPQ,Gesu,1200 Rue De Bleury,Montréal,QC,H3B 3J3,45.50568,-73.565996,3.0,4,1,{'GoodForKids': 'True'},"Cinema, Performing Arts, Arts & Entertainment",
122866,ruNvkVancWPNp0AOchGTmA,Cinema Latino De Phoenix,7611 W Thomas Rd,Phoenix,AZ,85033,33.477357,-112.226011,1.0,3,1,,"Cinema, Arts & Entertainment",
123066,nkK5-IlOo7cy05R5AuMPfw,AMC Surprise Pointe 14,13649 North Litchfield Road,Surprise,AZ,85374,33.6077683343,-112.3556375178,2.5,61,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
123538,qnuBmj3lL_S_QQOmTI9cfw,Orpheum Lobby Restaurant,216 State St,Madison,WI,53703,43.0748942,-89.3886553,4.0,20,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Arts & Entertainment, American (New), Bars, Cinema, Nightlife",
123550,lRqSjJlGWD7JVDR6YTpxlQ,AMC Interchange 30,30 Interchange Way,Concord,ON,L4K 5C3,43.7893626866,-79.5308392888,3.5,3,0,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
123661,UOzY6uJKu6sOMJuaH9IZLw,SilverCity Newmarket Cinemas & XSCAPE,18195 Yonge Street,East Gwillimbury,ON,L9N 0H9,44.0716081034,-79.4814718137,3.0,13,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
123718,-3TbEJnrhu1cZdbbinol4A,Atlas Cinemas,9555 Diamond Centre Dr,Mentor,OH,44060,41.715454,-81.296533,3.5,9,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema","{'Monday': '12:0-22:30', 'Tuesday': '12:0-22:30', 'Wednesday': '12:0-22:30', 'Thursday': '12:0-22:30', 'Friday': '12:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '12:0-22:30'}"
123719,JDP84ug_AB7BWtVWQztkMQ,Professional Pest Control,2614 Damon Rd,Madison,WI,53713,43.0359226,-89.4071462,2.5,3,1,{'BusinessAcceptsCreditCards': 'True'},"Arts & Entertainment, Local Services, Home Services, Home Inspectors, Cinema, Pest Control","{'Monday': '0:0-0:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0'}"
124231,FfJSiMzvEA8eOmC9KRDs0Q,Destinta Theatres At Pittsburgh Plaza,1701 Lincoln Hwy,North Versailles,PA,15137,40.372488,-79.785645,3.5,11,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment",
124659,8On1xmMf7h1AW53XbRNuTw,Cineplex Odeon,248 Kingston Road E,Ajax,ON,L1S 1G1,43.8665245,-79.0166502,2.5,5,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
124902,h6Y1-KfN2XBkcrV85CS8yg,Studio Movie Grill,15515 N Hayden Rd,Scottsdale,AZ,85260,33.6273043125,-111.8947665984,3.0,748,1,"{'CoatCheck': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'HappyHour': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'False', 'Smoking': ""u'no'""}","American (Traditional), Bars, Nightlife, American (New), Food, Cinema, Restaurants, Arts & Entertainment, Beer, Wine & Spirits",
125412,Z96TEJDXyUhCerS-9QllXw,Pollack Tempe Cinemas,1825 E Elliot Rd,Tempe,AZ,85284,33.3477811,-111.9092379,4.5,222,1,{'GoodForKids': 'True'},"Cinema, Arts & Entertainment","{'Monday': '11:30-20:0', 'Tuesday': '11:30-20:0', 'Wednesday': '11:30-20:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-20:0'}"
127213,0hOumV2_pUhxgwqkBiUTdw,Hickory Ridge Cinemas,1055 Pearl Rd,Brunswick,OH,44212,41.246663,-81.8396175,3.5,14,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
128354,8s1yvcfre7C6G_iONTPXAw,The Dome at Container Park,707 Fremont St,Las Vegas,NV,89101,36.167458,-115.138425,3.5,20,1,"{'GoodForKids': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True'}","Arcades, Bars, Nightlife, Shopping Centers, Shopping, Planetarium, Cinema, Lounges, Arts & Entertainment","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
128454,TuJMO9Cv-0rrXOFQF3_joA,Cinemark Cuyahoga Falls and XD,2925 State Rd,Cuyahoga Falls,OH,44223,41.1512911,-81.5070069,3.5,19,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Arts & Entertainment, Cinema, Venues & Event Spaces, Event Planning & Services","{'Monday': '9:0-23:30', 'Tuesday': '9:0-23:30', 'Wednesday': '9:0-23:30', 'Thursday': '9:0-23:30', 'Friday': '9:0-23:30', 'Saturday': '9:0-23:30', 'Sunday': '9:0-23:30'}"
128672,EKImWrzx3whe-ALyrFFshA,Cineplex Odeon Aurora,15460 Bayview Avenue,Aurora,ON,L4G 7J1,44.0095538115,-79.4474494457,3.5,9,1,{'GoodForKids': 'True'},"Arts & Entertainment, Cinema",
